result_type,capture_time_utc,capture_date_utc,historical_or_current,property_id,property_name,website,target_unit_id,target_unit_key,july31_rp_date,july31_surgex_date,july31_surgex_provenance,portal_selection_reason,selected_portal_url,selected_portal_status,selected_parser_inventory_units,current_unit_present,current_unit_match_count,current_parser_unit_number,current_raw_source_date,current_raw_date_origin,current_visible_source_date,current_apply_move_in_date,current_normalized_date,current_normalized_provenance,current_source_date_present,current_future_presence,current_explicit_future_recovered,current_vs_rp_comparison,current_minus_rp_days,current_within_one_day_of_rp,failure
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,07-201,07-201,2026-10-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,07-201,10/8/2026,apply_move_in_fallback,,10/8/2026,2026-10-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,09-149,09-149,2026-10-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,09-149,10/2/2026,apply_move_in_fallback,,10/2/2026,2026-10-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,12-139,12-139,2026-08-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,12-139,8/18/2026,apply_move_in_fallback,,8/18/2026,2026-08-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,13-203,13-203,2026-08-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,13-203,8/5/2026,apply_move_in_fallback,,8/5/2026,2026-08-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,17-201,17-201,2026-08-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,17-201,8/26/2026,apply_move_in_fallback,,8/26/2026,2026-08-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,22-301,22-301,2026-08-20,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,22-301,8/21/2026,apply_move_in_fallback,,8/21/2026,2026-08-21,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,25-202,25-202,2026-08-10,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,25-202,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_other_future,-2,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,25-203,25-203,2026-10-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,true,1,25-203,10/26/2026,apply_move_in_fallback,,10/26/2026,2026-10-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,33125,Madison Rockwood-Ballwin,www.madisonrockwood.com,25-304,25-304,2026-08-19,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://madisonrockwood.securecafe.com/onlineleasing/madison-rockwood/availableunits.aspx,200,13,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,B003621,B003621,2026-08-30,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,B003621,8/31/2026,apply_move_in_fallback,,8/31/2026,2026-08-31,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,B34713A,B34713A,2026-09-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,B34713A,9/8/2026,apply_move_in_fallback,,9/8/2026,2026-09-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,B34713B,B34713B,2026-09-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,B34713B,9/12/2026,apply_move_in_fallback,,9/12/2026,2026-09-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,B34753B,B34753B,2026-10-28,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,B34753B,10/29/2026,apply_move_in_fallback,,10/29/2026,2026-10-29,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,B35391A,B35391A,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,B35391A,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,C72372B,C72372B,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,C72372B,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_other_future,2,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,C72431A,C72431A,2026-09-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,C72431A,9/3/2026,apply_move_in_fallback,,9/3/2026,2026-09-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,C72432A,C72432A,2026-09-19,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,C72432A,9/20/2026,apply_move_in_fallback,,9/20/2026,2026-09-20,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,C72541A,C72541A,2026-10-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,C72541A,10/7/2026,apply_move_in_fallback,,10/7/2026,2026-10-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,H71432C,H71432C,2026-09-29,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,H71432C,9/30/2026,apply_move_in_fallback,,9/30/2026,2026-09-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,H71511C,H71511C,2026-09-28,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,H71522C,H71522C,2026-10-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,H71522C,10/4/2026,apply_move_in_fallback,,10/4/2026,2026-10-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,H71541B,H71541B,2026-09-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,H71541B,9/26/2026,apply_move_in_fallback,,9/26/2026,2026-09-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,H72151B,H72151B,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,H72151B,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,H72152B,H72152B,2026-08-30,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,H72152B,8/31/2026,apply_move_in_fallback,,8/31/2026,2026-08-31,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,W71562A,W71562A,2026-09-29,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,W71562A,9/30/2026,apply_move_in_fallback,,9/30/2026,2026-09-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,W72703A,W72703A,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,W72703A,9/5/2026,apply_move_in_fallback,,9/5/2026,2026-09-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35566,Astoria Park,https://www.morgan-properties.com/apartments/in/indianapolis/astoria-park/,W72803A,W72803A,2026-10-30,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://astoriaparkapts.securecafe.com/onlineleasing/astoria-park-apartment-homes/availableunits.aspx,200,31,true,1,W72803A,10/31/2026,apply_move_in_fallback,,10/31/2026,2026-10-31,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35585,The Docks,https://www.morgan-properties.com/apartments/pa/pittsburgh/the-docks/,3210,3210,2026-10-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thedocksapts.securecafe.com/onlineleasing/the-docks-apartments-and-townhomes/availableunits.aspx,200,8,true,1,3210,10/12/2026,apply_move_in_fallback,,10/12/2026,2026-10-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35585,The Docks,https://www.morgan-properties.com/apartments/pa/pittsburgh/the-docks/,3319,3319,2026-09-19,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thedocksapts.securecafe.com/onlineleasing/the-docks-apartments-and-townhomes/availableunits.aspx,200,8,true,1,3319,9/20/2026,apply_move_in_fallback,,9/20/2026,2026-09-20,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35585,The Docks,https://www.morgan-properties.com/apartments/pa/pittsburgh/the-docks/,6108,6108,2026-09-22,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thedocksapts.securecafe.com/onlineleasing/the-docks-apartments-and-townhomes/availableunits.aspx,200,8,true,1,6108,9/23/2026,apply_move_in_fallback,,9/23/2026,2026-09-23,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35585,The Docks,https://www.morgan-properties.com/apartments/pa/pittsburgh/the-docks/,6308,6308,2026-09-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thedocksapts.securecafe.com/onlineleasing/the-docks-apartments-and-townhomes/availableunits.aspx,200,8,true,1,6308,9/5/2026,apply_move_in_fallback,,9/5/2026,2026-09-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35585,The Docks,https://www.morgan-properties.com/apartments/pa/pittsburgh/the-docks/,7206,7206,2026-09-18,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thedocksapts.securecafe.com/onlineleasing/the-docks-apartments-and-townhomes/availableunits.aspx,200,8,true,1,7206,9/19/2026,apply_move_in_fallback,,9/19/2026,2026-09-19,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,35585,The Docks,https://www.morgan-properties.com/apartments/pa/pittsburgh/the-docks/,7208,7208,2026-09-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thedocksapts.securecafe.com/onlineleasing/the-docks-apartments-and-townhomes/availableunits.aspx,200,8,true,1,7208,9/13/2026,apply_move_in_fallback,,9/13/2026,2026-09-13,explicit_future,true,true,true,current_plus_one_day,1,true,
