Source,Destination,Start,End,Md5,Source Size,Bytes Transferred,Result,Description
gs://jugnu-canary/profiles/strict-v2-fa1afb7/75722.json,gs://jugnu-canary/profiles/strat1000-ff7b377/75722.json,2026-08-02T23:21:24.194978Z,2026-08-02T23:21:24.195060Z,8BdLF5m6Tcnt68AvzCCODQ==,4036,4036,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/76589.json,gs://jugnu-canary/profiles/strat1000-ff7b377/76589.json,2026-08-02T23:21:24.276507Z,2026-08-02T23:21:24.276605Z,/BhIsZtMlQmV5vqfdKH4Lg==,2997,2997,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/7744.json,gs://jugnu-canary/profiles/strat1000-ff7b377/7744.json,2026-08-02T23:21:24.324519Z,2026-08-02T23:21:24.324617Z,3G8IzcM4PS52qBMPKVzQAg==,3045,3045,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/77547.json,gs://jugnu-canary/profiles/strat1000-ff7b377/77547.json,2026-08-02T23:21:24.385086Z,2026-08-02T23:21:24.385177Z,x6Jx+lB9bXO0C2vGfwyCDw==,3008,3008,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/7763.json,gs://jugnu-canary/profiles/strat1000-ff7b377/7763.json,2026-08-02T23:21:24.444199Z,2026-08-02T23:21:24.444316Z,k3MuwIcF8EcCsBhGK88o+w==,3001,3001,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/77949.json,gs://jugnu-canary/profiles/strat1000-ff7b377/77949.json,2026-08-02T23:21:24.503954Z,2026-08-02T23:21:24.504040Z,CW8Tl4FkyWnwV29kxAvg+Q==,2990,2990,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/7797.json,gs://jugnu-canary/profiles/strat1000-ff7b377/7797.json,2026-08-02T23:21:24.559387Z,2026-08-02T23:21:24.559473Z,KEKRJ5XZrfcd8uYAMEJgGA==,3148,3148,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/78373.json,gs://jugnu-canary/profiles/strat1000-ff7b377/78373.json,2026-08-02T23:21:24.625265Z,2026-08-02T23:21:24.625359Z,6oGwcACuEDmttm9qkayzFQ==,3047,3047,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/78693.json,gs://jugnu-canary/profiles/strat1000-ff7b377/78693.json,2026-08-02T23:21:24.700497Z,2026-08-02T23:21:24.700537Z,vJ7+zuw2dA4qcaCcFVTe7g==,3109,3109,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/78700.json,gs://jugnu-canary/profiles/strat1000-ff7b377/78700.json,2026-08-02T23:21:24.739182Z,2026-08-02T23:21:24.739258Z,qDLNiIJ74hXlpGTWgQ2i7w==,3718,3718,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/78713.json,gs://jugnu-canary/profiles/strat1000-ff7b377/78713.json,2026-08-02T23:21:24.793386Z,2026-08-02T23:21:24.793461Z,Cyi/IMwEd1ycoj9CXayU/g==,3028,3028,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/78724.json,gs://jugnu-canary/profiles/strat1000-ff7b377/78724.json,2026-08-02T23:21:24.888654Z,2026-08-02T23:21:24.888731Z,EvL3um4Mp+uYtiof5Xo9XA==,3277,3277,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/78910.json,gs://jugnu-canary/profiles/strat1000-ff7b377/78910.json,2026-08-02T23:21:24.946768Z,2026-08-02T23:21:24.946857Z,iDtDtkKtkINg1rPHFwhxJw==,4044,4044,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/8098.json,gs://jugnu-canary/profiles/strat1000-ff7b377/8098.json,2026-08-02T23:21:25.029276Z,2026-08-02T23:21:25.029370Z,RC0RhCWriy+WOGwshX2jAw==,3848,3848,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/8418.json,gs://jugnu-canary/profiles/strat1000-ff7b377/8418.json,2026-08-02T23:21:25.075118Z,2026-08-02T23:21:25.075210Z,AxU7GIewYPPKtTmVLsL8cw==,3228,3228,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/84757.json,gs://jugnu-canary/profiles/strat1000-ff7b377/84757.json,2026-08-02T23:21:25.140635Z,2026-08-02T23:21:25.140733Z,DcltkHTz+HsSY4wWnZebZA==,2992,2992,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/8565.json,gs://jugnu-canary/profiles/strat1000-ff7b377/8565.json,2026-08-02T23:21:25.229218Z,2026-08-02T23:21:25.229325Z,9aopQgm+K83pWYscMB8Yzw==,3784,3784,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/9133.json,gs://jugnu-canary/profiles/strat1000-ff7b377/9133.json,2026-08-02T23:21:25.287082Z,2026-08-02T23:21:25.287177Z,wJ0Ou8mJC37+VtD4UNDY8A==,3897,3897,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/94494.json,gs://jugnu-canary/profiles/strat1000-ff7b377/94494.json,2026-08-02T23:21:25.342684Z,2026-08-02T23:21:25.342793Z,0KYGf2raZz82mwyXSBNAhg==,4032,4032,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/94940.json,gs://jugnu-canary/profiles/strat1000-ff7b377/94940.json,2026-08-02T23:21:25.411912Z,2026-08-02T23:21:25.411982Z,kh3M+RPpq+dU0xiJqvImBw==,3001,3001,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/97765.json,gs://jugnu-canary/profiles/strat1000-ff7b377/97765.json,2026-08-02T23:21:25.491325Z,2026-08-02T23:21:25.491423Z,XF2bIBEkncfOyENVkQyHig==,3001,3001,OK,
gs://jugnu-canary/profiles/strict-v2-fa1afb7/9974.json,gs://jugnu-canary/profiles/strat1000-ff7b377/9974.json,2026-08-02T23:21:25.581399Z,2026-08-02T23:21:25.581494Z,iZZ02gjTrLsYIMn3/bFbSg==,4046,4046,OK,
