pid,property_name,city,state,website,top_guess_conventional,top_guess_floor_plans,top_guess_models,top_guess_rentcafe_spa,top_guess_other
277695,,,,https://marlowepeoriaplace.com/,,https://marlowepeoriaplace.com/floor-plans/,https://marlowepeoriaplace.com/models,,https://marlowepeoriaplace.com/Floor-plans.aspx
27646,Hilltop Apartments,New Carrollton,MD,https://www.liveatha.com/,https://www.liveatha.com/new-carrollton/hilltop-apartments/conventional/,https://www.liveatha.com/floor-plans/,https://www.liveatha.com/models,https://www.liveatha.com/apartments/md/new-carrollton/floor-plans#/,https://www.liveatha.com/Floor-plans.aspx
234772,The Pointe at Harpers Mill,Glen Burnie,MD,http://www.liveattp.com/,http://www.liveattp.com/glen-burnie/the-pointe-at-harpers-mill/conventional/,http://www.liveattp.com/floor-plans/,http://www.liveattp.com/models,http://www.liveattp.com/apartments/md/glen-burnie/floor-plans#/,http://www.liveattp.com/Floor-plans.aspx
234616,Mountain View Apartment Homes,Anniston,AL,www.liveatmountainview.com,https://www.liveatmountainview.com/anniston/mountain-view-apartment-homes/conventional/,https://www.liveatmountainview.com/floor-plans/,https://www.liveatmountainview.com/models,https://www.liveatmountainview.com/apartments/al/anniston/floor-plans#/,https://www.liveatmountainview.com/Floor-plans.aspx
233289,Elevation 1659,Milwaukee,WI,https://elevation1659apts.com/,https://elevation1659apts.com/milwaukee/elevation-1659/conventional/,https://elevation1659apts.com/floor-plans/,https://elevation1659apts.com/models,https://elevation1659apts.com/apartments/wi/milwaukee/floor-plans#/,https://elevation1659apts.com/Floor-plans.aspx
232985,Cityscape Arts,Fort Worth,TX,https://cityscapearts.com/,https://cityscapearts.com/fort-worth/cityscape-arts/conventional/,https://cityscapearts.com/floor-plans/,https://cityscapearts.com/models,https://cityscapearts.com/apartments/tx/fort-worth/floor-plans#/,https://cityscapearts.com/Floor-plans.aspx
233260,Republic Palms,Republic,MO,https://republicpalms.thewootenco.com/,https://republicpalms.thewootenco.com/republic/republic-palms/conventional/,https://republicpalms.thewootenco.com/floor-plans/,https://republicpalms.thewootenco.com/models,https://republicpalms.thewootenco.com/apartments/mo/republic/floor-plans#/,https://republicpalms.thewootenco.com/Floor-plans.aspx
234186,Middle Branch Apartments and Townhomes,Baltimore,MD,http://www.middlebranchmanor.com,http://www.middlebranchmanor.com/baltimore/middle-branch-apartments-and-townhomes/conventional/,http://www.middlebranchmanor.com/floor-plans/,http://www.middlebranchmanor.com/models,http://www.middlebranchmanor.com/apartments/md/baltimore/floor-plans#/,http://www.middlebranchmanor.com/Floor-plans.aspx
23355,Regents Park,Chicago,IL,https://www.regentsparkchicago.com/s/available-apartments,https://www.regentsparkchicago.com/chicago/regents-park/conventional/,https://www.regentsparkchicago.com/floor-plans/,https://www.regentsparkchicago.com/models,https://www.regentsparkchicago.com/apartments/il/chicago/floor-plans#/,https://www.regentsparkchicago.com/Floor-plans.aspx
234178,Residences at Boardwalk II,Bixby,OK,https://www.residencesatboardwalk.net/,https://www.residencesatboardwalk.net/bixby/residences-at-boardwalk-ii/conventional/,https://www.residencesatboardwalk.net/floor-plans/,https://www.residencesatboardwalk.net/models,https://www.residencesatboardwalk.net/apartments/ok/bixby/floor-plans#/,https://www.residencesatboardwalk.net/Floor-plans.aspx
234732,Chase at Overlook Ridge,Revere,MA,https://thechaseatoverlookridge.com/,https://thechaseatoverlookridge.com/revere/chase-at-overlook-ridge/conventional/,https://thechaseatoverlookridge.com/floor-plans/,https://thechaseatoverlookridge.com/models,https://thechaseatoverlookridge.com/apartments/ma/revere/floor-plans#/,https://thechaseatoverlookridge.com/Floor-plans.aspx
14164,Linden Ridge,Stone Mountain,GA,www.lindenridgeapartments.com,https://www.lindenridgeapartments.com/stone-mountain/linden-ridge/conventional/,https://www.lindenridgeapartments.com/floor-plans/,https://www.lindenridgeapartments.com/models,https://www.lindenridgeapartments.com/apartments/ga/stone-mountain/floor-plans#/,https://www.lindenridgeapartments.com/Floor-plans.aspx
14182,Birch Run,Clarkston,GA,https://www.precisionmngmtprop.com/landing/birchrunapts,https://www.precisionmngmtprop.com/clarkston/birch-run/conventional/,https://www.precisionmngmtprop.com/floor-plans/,https://www.precisionmngmtprop.com/models,https://www.precisionmngmtprop.com/apartments/ga/clarkston/floor-plans#/,https://www.precisionmngmtprop.com/Floor-plans.aspx
13969,Retreat Westminster Center,Westminster,CO,https://www.retreatwestminstercenter.com/,https://www.retreatwestminstercenter.com/westminster/retreat-westminster-center/conventional/,https://www.retreatwestminstercenter.com/floor-plans/,https://www.retreatwestminstercenter.com/models,https://www.retreatwestminstercenter.com/apartments/co/westminster/floor-plans#/,https://www.retreatwestminstercenter.com/Floor-plans.aspx
13966,Parkview Apartments,Naugatuck,CT,http://www.parkviewapartmenthomes.com/,http://www.parkviewapartmenthomes.com/naugatuck/parkview-apartments/conventional/,http://www.parkviewapartmenthomes.com/floor-plans/,http://www.parkviewapartmenthomes.com/models,http://www.parkviewapartmenthomes.com/apartments/ct/naugatuck/floor-plans#/,http://www.parkviewapartmenthomes.com/Floor-plans.aspx
14581,Milano,Houston,TX,https://www.milanoatwestchase.com/#,https://www.milanoatwestchase.com/houston/milano/conventional/,https://www.milanoatwestchase.com/floor-plans/,https://www.milanoatwestchase.com/models,https://www.milanoatwestchase.com/apartments/tx/houston/floor-plans#/,https://www.milanoatwestchase.com/Floor-plans.aspx
14374,,,,https://www.vineyardscartersville.com/,,https://www.vineyardscartersville.com/floor-plans/,https://www.vineyardscartersville.com/models,,https://www.vineyardscartersville.com/Floor-plans.aspx
27920,Abbey at Vista Ridge,Lewisville,TX,www.abbeyvistaridge.com,https://www.abbeyvistaridge.com/lewisville/abbey-at-vista-ridge/conventional/,https://www.abbeyvistaridge.com/floor-plans/,https://www.abbeyvistaridge.com/models,https://www.abbeyvistaridge.com/apartments/tx/lewisville/floor-plans#/,https://www.abbeyvistaridge.com/Floor-plans.aspx
279103,Shade,Las Vegas,NV,https://shadeapartments.com/,https://shadeapartments.com/las-vegas/shade/conventional/,https://shadeapartments.com/floor-plans/,https://shadeapartments.com/models,https://shadeapartments.com/apartments/nv/las-vegas/floor-plans#/,https://shadeapartments.com/Floor-plans.aspx
280355,Town Center Apartments,Madison Heights,VA,https://www.mhtowncenter.com/,https://www.mhtowncenter.com/madison-heights/town-center-apartments/conventional/,https://www.mhtowncenter.com/floor-plans/,https://www.mhtowncenter.com/models,https://www.mhtowncenter.com/apartments/va/madison-heights/floor-plans#/,https://www.mhtowncenter.com/Floor-plans.aspx
280569,Sweetwater,Addis,LA,https://www.sweetwateraddis.com/,https://www.sweetwateraddis.com/addis/sweetwater/conventional/,https://www.sweetwateraddis.com/floor-plans/,https://www.sweetwateraddis.com/models,https://www.sweetwateraddis.com/apartments/la/addis/floor-plans#/,https://www.sweetwateraddis.com/Floor-plans.aspx
279552,,,,https://www.edisonfarrowcommons.com/,,https://www.edisonfarrowcommons.com/floor-plans/,https://www.edisonfarrowcommons.com/models,,https://www.edisonfarrowcommons.com/Floor-plans.aspx
27950,Marquis Parkside,Austin,TX,https://www.marquisparkside.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp-website-button,https://www.marquisparkside.com/austin/marquis-parkside/conventional/,https://www.marquisparkside.com/floor-plans/,https://www.marquisparkside.com/models,https://www.marquisparkside.com/apartments/tx/austin/floor-plans#/,https://www.marquisparkside.com/Floor-plans.aspx
279299,The Wilds at Trailwinds,Wildwood,FL,https://www.thewildsapts.com,https://www.thewildsapts.com/wildwood/the-wilds-at-trailwinds/conventional/,https://www.thewildsapts.com/floor-plans/,https://www.thewildsapts.com/models,https://www.thewildsapts.com/apartments/fl/wildwood/floor-plans#/,https://www.thewildsapts.com/Floor-plans.aspx
278371,,,,https://www.nichetampa.com/,,https://www.nichetampa.com/floor-plans/,https://www.nichetampa.com/models,,https://www.nichetampa.com/Floor-plans.aspx
279603,YardHomes Parkside,Denton,TX,https://www.yardhomesparkside.com/,https://www.yardhomesparkside.com/denton/yardhomes-parkside/conventional/,https://www.yardhomesparkside.com/floor-plans/,https://www.yardhomesparkside.com/models,https://www.yardhomesparkside.com/apartments/tx/denton/floor-plans#/,https://www.yardhomesparkside.com/Floor-plans.aspx
280316,Flats,Troy,AL,https://8791539.onlineleasing.realpage.com,https://8791539.onlineleasing.realpage.com/troy/flats/conventional/,https://8791539.onlineleasing.realpage.com/floor-plans/,https://8791539.onlineleasing.realpage.com/models,https://8791539.onlineleasing.realpage.com/apartments/al/troy/floor-plans#/,https://8791539.onlineleasing.realpage.com/Floor-plans.aspx
221448,Kalaeloa Rental Homes,Kapolei,HI,https://www.kalaeloaliving.com/,https://www.kalaeloaliving.com/kapolei/kalaeloa-rental-homes/conventional/,https://www.kalaeloaliving.com/floor-plans/,https://www.kalaeloaliving.com/models,https://www.kalaeloaliving.com/apartments/hi/kapolei/floor-plans#/,https://www.kalaeloaliving.com/Floor-plans.aspx
220302,The District,Asheville,NC,https://www.thedistrictasheville.com/,https://www.thedistrictasheville.com/asheville/the-district/conventional/,https://www.thedistrictasheville.com/floor-plans/,https://www.thedistrictasheville.com/models,https://www.thedistrictasheville.com/apartments/nc/asheville/floor-plans#/,https://www.thedistrictasheville.com/Floor-plans.aspx
221893,Union on Thompson,Nashville,TN,http://unionthompson.com/,http://unionthompson.com/nashville/union-on-thompson/conventional/,http://unionthompson.com/floor-plans/,http://unionthompson.com/models,http://unionthompson.com/apartments/tn/nashville/floor-plans#/,http://unionthompson.com/Floor-plans.aspx
221995,Booker Creek Townhouse Apartments,Chapel Hill,NC,http://www.gscapts.com/apartments/Chapel_Hill_NC/zip_27514/gsc/4508,http://www.gscapts.com/chapel-hill/booker-creek-townhouse-apartments/conventional/,http://www.gscapts.com/floor-plans/,http://www.gscapts.com/models,http://www.gscapts.com/apartments/nc/chapel-hill/floor-plans#/,http://www.gscapts.com/Floor-plans.aspx
222150,Tuscany Villas,West Fargo,ND,https://www.tuscanyvillaswf.com/,https://www.tuscanyvillaswf.com/west-fargo/tuscany-villas/conventional/,https://www.tuscanyvillaswf.com/floor-plans/,https://www.tuscanyvillaswf.com/models,https://www.tuscanyvillaswf.com/apartments/nd/west-fargo/floor-plans#/,https://www.tuscanyvillaswf.com/Floor-plans.aspx
222578,The Pointe at Victoria,Victoria,TX,https://www.thepointeatvic.com/,https://www.thepointeatvic.com/victoria/the-pointe-at-victoria/conventional/,https://www.thepointeatvic.com/floor-plans/,https://www.thepointeatvic.com/models,https://www.thepointeatvic.com/apartments/tx/victoria/floor-plans#/,https://www.thepointeatvic.com/Floor-plans.aspx
220581,Hampshire Village,Hyattsville,MD,http://hampshirevillage.com/,http://hampshirevillage.com/hyattsville/hampshire-village/conventional/,http://hampshirevillage.com/floor-plans/,http://hampshirevillage.com/models,http://hampshirevillage.com/apartments/md/hyattsville/floor-plans#/,http://hampshirevillage.com/Floor-plans.aspx
220345,Vestawood Apartments,Vestavia Hills,AL,https://www.vestawood.com/,https://www.vestawood.com/vestavia-hills/vestawood-apartments/conventional/,https://www.vestawood.com/floor-plans/,https://www.vestawood.com/models,https://www.vestawood.com/apartments/al/vestavia-hills/floor-plans#/,https://www.vestawood.com/Floor-plans.aspx
220907,Reserve At Bradbury Place,Goldsboro,NC,https://www.keystonemanagement.com/apartments/nc/reserve-at-bradbury-place,https://www.keystonemanagement.com/goldsboro/reserve-at-bradbury-place/conventional/,https://www.keystonemanagement.com/floor-plans/,https://www.keystonemanagement.com/models,https://www.keystonemanagement.com/apartments/nc/goldsboro/floor-plans#/,https://www.keystonemanagement.com/Floor-plans.aspx
22138,Greenway Park,Ann Arbor,MI,http://www.barnesapts.com/web/,http://www.barnesapts.com/ann-arbor/greenway-park/conventional/,http://www.barnesapts.com/floor-plans/,http://www.barnesapts.com/models,http://www.barnesapts.com/apartments/mi/ann-arbor/floor-plans#/,http://www.barnesapts.com/Floor-plans.aspx
22104,The Oasis,Las Vegas,NV,https://www.liveoasisapts.com/,https://www.liveoasisapts.com/las-vegas/the-oasis/conventional/,https://www.liveoasisapts.com/floor-plans/,https://www.liveoasisapts.com/models,https://www.liveoasisapts.com/apartments/nv/las-vegas/floor-plans#/,https://www.liveoasisapts.com/Floor-plans.aspx
263498,The Julington,Jacksonville,FL,https://risejulington.com/,https://risejulington.com/jacksonville/the-julington/conventional/,https://risejulington.com/floor-plans/,https://risejulington.com/models,https://risejulington.com/apartments/fl/jacksonville/floor-plans#/,https://risejulington.com/Floor-plans.aspx
263081,Culebra Commons,San Antonio,TX,https://www.liveculebra.com/,https://www.liveculebra.com/san-antonio/culebra-commons/conventional/,https://www.liveculebra.com/floor-plans/,https://www.liveculebra.com/models,https://www.liveculebra.com/apartments/tx/san-antonio/floor-plans#/,https://www.liveculebra.com/Floor-plans.aspx
263110,Briley,Matthews,NC,https://www.simpsonpropertygroup.com/apartments/matthews-north-carolina/briley-matthews,https://www.simpsonpropertygroup.com/matthews/briley/conventional/,https://www.simpsonpropertygroup.com/floor-plans/,https://www.simpsonpropertygroup.com/models,https://www.simpsonpropertygroup.com/apartments/nc/matthews/floor-plans#/,https://www.simpsonpropertygroup.com/Floor-plans.aspx
263860,Southbank at Quarry Trails,Columbus,OH,https://www.southbankatquarrytrails.com/,https://www.southbankatquarrytrails.com/columbus/southbank-at-quarry-trails/conventional/,https://www.southbankatquarrytrails.com/floor-plans/,https://www.southbankatquarrytrails.com/models,https://www.southbankatquarrytrails.com/apartments/oh/columbus/floor-plans#/,https://www.southbankatquarrytrails.com/Floor-plans.aspx
262792,GeerHouse I,Durham,NC,https://geerhouse.com/,https://geerhouse.com/durham/geerhouse-i/conventional/,https://geerhouse.com/floor-plans/,https://geerhouse.com/models,https://geerhouse.com/apartments/nc/durham/floor-plans#/,https://geerhouse.com/Floor-plans.aspx
263714,The Westbrook at Brewers Row,Richmond,VA,https://www.thewestbrookrva.com/?utm_knock=gmb,https://www.thewestbrookrva.com/richmond/the-westbrook-at-brewers-row/conventional/,https://www.thewestbrookrva.com/floor-plans/,https://www.thewestbrookrva.com/models,https://www.thewestbrookrva.com/apartments/va/richmond/floor-plans#/,https://www.thewestbrookrva.com/Floor-plans.aspx
263957,The Pointe on Westshore,Tampa,FL,https://www.thepointeonwestshore.com/,https://www.thepointeonwestshore.com/tampa/the-pointe-on-westshore/conventional/,https://www.thepointeonwestshore.com/floor-plans/,https://www.thepointeonwestshore.com/models,https://www.thepointeonwestshore.com/apartments/fl/tampa/floor-plans#/,https://www.thepointeonwestshore.com/Floor-plans.aspx
263693,Novus I,Lone Tree,CO,https://www.novusatskyridge.com/,https://www.novusatskyridge.com/lone-tree/novus-i/conventional/,https://www.novusatskyridge.com/floor-plans/,https://www.novusatskyridge.com/models,https://www.novusatskyridge.com/apartments/co/lone-tree/floor-plans#/,https://www.novusatskyridge.com/Floor-plans.aspx
263732,Hoyt Tower,Newark,NJ,https://www.hoyttowernewark.com/,https://www.hoyttowernewark.com/newark/hoyt-tower/conventional/,https://www.hoyttowernewark.com/floor-plans/,https://www.hoyttowernewark.com/models,https://www.hoyttowernewark.com/apartments/nj/newark/floor-plans#/,https://www.hoyttowernewark.com/Floor-plans.aspx
